"Customer_Id","Year_Birth","Annual_Income","Nb_Of_Kids","Nb_Of_Teenagers","Days_Since_Last_Purchase","Wines_Spending","Fruits_Spending","Meat_Spending","Fish_Spending","Sweet_Spending","Gold_Spending","Deals_Purchases","Web_Purchases","Catalog_Purchases","Store_Purchases","Monthly_Web_Visits","Accepted_Campaign_3","Accepted_Campaign_4","Accepted_Campaign_5","Accepted_Campaign_1","Accepted_Campaign_2","Has_Complained","Has_Responded"
1384,1997,17256,1,0,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0
9967,1979,53034,1,1,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0
8299,1994,33996,0,0,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,0
6181,1955,52203,0,0,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0
6437,1990,41473,1,0,80,21,8,20,15,3,9,1,2,0,3,7,0,0,0,0,0,0,0
10507,1982,59601,0,1,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,0
2674,1963,75154,0,1,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,1
6912,1972,63246,0,2,60,593,30,91,29,22,7,1,6,3,12,4,0,0,0,0,0,0,0
2698,1981,47025,0,1,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0
3231,1978,37971,1,0,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,0
7327,1964,36732,1,1,71,21,5,3,10,1,7,3,1,1,4,2,0,0,0,0,0,0,0
4096,1973,41335,1,0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0
5299,1975,69084,1,0,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,0
10476,1963,67267,0,1,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0
7685,1983,33039,1,0,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,0
5948,1980,57338,0,1,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,0
4127,1972,77766,0,1,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,1
3179,1985,81741,0,0,75,249,153,940,58,134,38,0,6,6,7,2,0,0,0,0,0,0,0
9140,1965,50523,1,1,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0
9780,1976,71499,0,1,12,465,25,132,136,0,37,2,8,3,13,4,0,0,0,0,0,0,0
10258,1970,35791,2,1,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0
8143,1990,37929,0,0,49,202,2,46,3,2,10,2,4,2,5,7,0,1,0,1,0,0,1
10681,1975,62466,0,1,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,0
5675,1965,50611,0,1,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,0
10232,1968,48799,0,1,9,174,18,81,28,6,24,3,3,2,7,3,0,0,0,0,0,0,0
1964,1956,86610,0,0,66,446,107,768,33,196,53,1,5,6,6,2,0,0,0,0,0,0,0
4743,1974,56242,0,1,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0
4184,1955,52157,0,1,48,189,2,29,3,2,40,2,3,2,5,4,0,0,0,0,0,0,0
8805,1965,48904,0,1,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,0
9120,1967,66565,0,1,80,747,10,161,65,40,42,4,4,2,9,8,0,0,0,0,0,0,0
3690,1991,80141,0,0,20,1184,102,673,52,40,40,1,7,4,10,6,0,0,1,0,0,0,1
1542,1980,56243,1,2,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,0
891,1956,29298,1,1,60,6,0,2,2,0,1,1,1,0,2,5,0,0,0,0,0,0,0
10381,1984,47691,0,1,43,14,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,0
6770,1990,21355,1,0,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,1
3433,1960,72635,0,0,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,0
3525,1975,38200,1,1,19,12,0,4,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0
8773,1976,57420,0,1,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,0
10475,1975,0,0,1,39,187,5,65,26,20,14,2,4,2,6,5,0,0,0,0,0,0,0
3389,1975,69016,0,1,61,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,0
6818,1979,44989,0,1,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,0
10420,1960,46390,0,1,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0
3526,1973,38443,1,1,58,32,0,5,0,0,1,2,1,0,3,7,0,0,0,0,0,0,0
4712,1996,20193,0,0,18,8,8,22,24,11,9,1,1,1,4,4,0,0,0,0,0,0,0
7514,1961,54342,1,1,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0
8181,1983,38593,1,0,42,51,12,49,17,24,24,3,4,1,3,8,0,0,0,0,0,0,0
2902,1963,0,1,1,87,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0,0,0
1029,1975,64413,0,1,27,200,5,44,0,10,20,1,5,1,5,5,0,0,0,0,0,0,0
1170,1980,27573,1,0,45,50,15,110,39,15,15,4,5,1,4,8,0,0,0,0,0,0,0
4345,1969,0,1,1,49,5,1,9,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0
4669,1986,24480,1,0,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,0
7369,1986,36959,1,0,56,25,6,25,6,0,0,2,2,0,3,8,0,0,0,0,0,0,0
6347,1984,15862,1,0,26,1,1,4,11,9,10,1,1,0,3,8,0,0,0,0,0,0,0
2574,1982,61996,0,1,27,1050,12,144,0,0,24,3,6,4,8,5,0,1,0,1,1,0,1
793,1978,20895,1,0,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,0
10144,1981,51369,0,1,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0
4065,1981,49544,1,0,0,308,0,73,0,0,23,2,5,1,8,7,0,0,0,0,0,0,0
8159,1973,51287,1,1,10,117,0,22,13,0,30,3,4,1,3,7,0,0,0,0,0,0,0
8652,1951,37760,0,0,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,0
10909,1953,92344,0,0,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,0
8230,1985,33228,1,0,28,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,0,0
1160,1975,13260,1,1,48,9,4,17,10,2,7,4,3,0,3,8,0,0,0,0,0,0,0
1672,1979,65640,0,1,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0
3769,1977,0,1,0,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0
10242,1971,47472,1,1,39,56,0,11,0,0,8,2,2,0,4,5,0,0,0,0,0,0,0
8962,1980,44319,1,1,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,0
8702,1981,26907,1,1,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0
5253,1961,54603,1,1,85,145,13,46,17,2,4,6,4,2,4,7,0,0,0,0,0,0,0
9974,1979,30631,1,0,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0
4791,1985,44964,1,1,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0
5966,1979,45207,1,1,64,203,0,10,0,0,2,5,3,1,6,6,0,1,0,0,0,0,0
10983,1957,75278,0,0,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,0
5314,1956,40689,0,1,69,270,3,27,39,6,99,7,7,1,5,8,0,0,0,0,0,0,0
8148,1961,50898,1,1,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,0
2963,1984,75507,0,0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0
5081,1972,47821,1,1,54,9,0,16,6,6,10,1,1,0,3,8,0,0,0,0,0,0,0
10102,1971,79946,0,0,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,0
8216,1977,53761,1,1,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,0
4697,1954,35416,0,0,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,0
5123,1956,27450,0,0,57,37,12,23,8,11,52,1,2,1,3,7,0,0,0,0,0,0,0
8140,1978,22682,1,0,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0
9262,1989,32414,0,0,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,0
5756,1988,39453,1,0,64,46,0,7,0,0,2,2,2,0,3,6,0,0,0,0,0,0,0
10146,1977,38887,1,0,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0
7254,1974,38361,1,0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0
8036,1976,26850,1,1,10,31,1,13,7,2,9,4,2,1,4,4,0,0,0,0,0,0,0
5289,1980,41658,1,1,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0
4543,1985,82497,0,0,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,0
9058,1960,79800,0,0,65,1060,21,530,32,0,224,1,5,11,5,3,1,0,1,1,0,0,1
2587,1977,29791,1,0,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,0
4927,1976,16626,2,0,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,0
5057,1966,61794,0,1,74,264,47,188,54,47,11,2,4,4,10,2,0,0,0,0,0,0,0
4405,1961,63915,0,2,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,0
10451,1970,29672,1,1,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0
254,1960,53863,0,1,4,399,4,30,6,4,30,3,7,1,7,7,0,1,0,0,0,0,0
2926,1957,55951,0,1,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,0
4179,1964,24221,0,0,94,8,9,9,2,5,22,1,1,1,3,4,0,0,0,0,0,0,0
5524,1962,58138,0,0,58,635,88,546,172,88,88,3,8,10,4,7,0,0,0,0,0,0,1
2874,1993,35388,1,0,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,0
3710,1989,39684,1,0,41,19,0,35,6,4,17,2,2,1,2,7,0,0,0,0,0,1,1
8663,1979,39996,1,1,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0
2174,1959,46344,1,1,38,11,1,6,2,1,6,2,1,1,2,5,0,0,0,0,0,0,0
9738,1991,42386,1,0,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0
7627,1980,92163,0,0,25,817,183,797,106,163,20,0,5,11,5,2,0,0,1,1,0,0,1
4141,1970,71613,0,0,26,426,49,127,111,21,42,1,8,2,10,4,0,0,0,0,0,0,0
2589,1977,26759,1,0,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0
7119,1987,68627,0,0,45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,0
4501,1970,69882,0,0,94,292,127,635,132,127,165,1,3,7,9,1,0,0,0,0,0,0,0
6182,1989,26646,1,0,26,11,4,20,10,3,5,2,2,0,4,6,0,0,0,0,0,0,0
3924,1970,57912,0,1,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,0
3421,1973,63841,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0
6424,1982,33178,1,0,9,12,6,2,11,2,16,1,1,0,3,4,0,0,0,0,0,0,0
5827,1963,35246,1,1,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,0
5324,1986,58293,1,0,94,173,43,118,46,27,15,5,5,3,6,5,0,0,0,0,0,0,0
10490,1974,51039,1,1,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0
3075,1977,59973,0,0,47,130,30,168,20,34,0,1,3,4,7,1,0,0,0,0,0,0,0
5596,1961,58821,0,1,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,0
7446,1972,62513,0,1,16,520,42,98,0,42,14,2,6,4,10,6,0,0,0,0,0,0,0
4992,1980,17459,1,0,12,6,4,16,3,10,30,3,3,1,2,7,0,0,0,0,0,0,1
10812,1983,46377,1,0,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,0
5252,1974,23910,1,0,80,16,12,18,7,1,13,1,2,0,3,7,0,0,0,0,0,0,0
965,1976,55635,0,1,34,235,65,164,50,49,27,4,7,3,7,6,0,0,0,0,0,0,0
1717,1993,39747,1,0,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,0
7444,1974,42169,1,1,20,19,0,9,0,0,2,2,1,0,3,8,0,0,0,0,0,0,0
6177,1990,33454,1,0,32,76,10,56,3,1,23,2,4,0,4,8,0,0,0,0,0,0,0
9491,1989,23976,1,0,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,0
4855,1979,30351,1,0,19,14,0,24,3,3,2,1,3,0,2,9,0,0,0,0,0,0,1
6919,1983,26224,1,0,39,4,7,15,13,9,15,3,2,1,3,6,0,0,0,0,0,0,0
9274,1966,80950,0,0,44,525,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,0,0
3537,1986,31089,1,0,57,31,3,31,2,8,4,3,3,0,4,8,0,0,0,0,0,0,0
5899,1955,5648,1,1,68,28,0,6,1,1,13,1,1,0,0,20,1,0,0,0,0,0,0
6609,1971,27038,0,0,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,1
10277,1966,30081,0,1,27,36,0,2,0,0,4,1,1,0,3,7,0,0,0,0,0,0,0
6963,1952,77457,0,0,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,0
1994,1988,0,1,0,11,5,5,6,0,2,1,1,1,0,2,7,0,0,0,0,0,0,0
4440,1969,64100,0,1,93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,0
2453,1965,62807,0,1,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0
387,1981,7500,0,0,59,6,16,11,11,1,16,1,2,0,3,8,0,0,0,0,0,0,0
1379,1997,42670,0,0,12,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,0
2125,1964,63033,0,0,82,194,61,480,225,112,30,1,3,4,8,2,0,0,0,0,0,0,0
7972,1960,72906,0,0,79,400,32,519,71,75,54,1,3,4,9,1,0,0,0,0,0,0,0
10032,1981,12571,1,0,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,0
895,1953,61467,0,2,69,410,16,114,0,5,49,3,5,2,10,5,0,0,0,0,0,0,0
8180,1957,59354,1,1,53,233,2,53,3,5,14,3,6,1,5,6,0,0,0,0,0,0,0
2826,1972,22574,2,1,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0
2569,1992,17323,0,0,38,3,14,17,6,1,5,1,1,0,3,8,0,0,0,0,0,0,0
1177,1971,49618,1,1,77,80,3,26,4,2,14,4,3,1,3,7,0,0,0,0,0,0,0
2437,1994,0,0,0,69,861,138,461,60,30,61,1,6,5,12,3,0,1,0,1,0,0,0
2114,1951,82800,0,0,23,1006,22,115,59,68,45,1,7,6,12,3,0,0,1,1,0,0,1
7141,1991,21888,1,0,15,88,10,46,2,3,64,4,5,1,2,10,0,0,0,0,0,0,1
6320,1981,70893,0,0,42,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,0
9736,1985,41850,1,1,51,53,5,19,2,13,4,3,3,0,3,8,0,0,0,0,0,0,0
7232,1978,42429,0,1,99,55,0,6,2,0,4,2,1,1,3,5,0,0,0,0,0,0,0
3050,1971,54198,1,1,13,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,0
4939,1951,37760,0,0,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,0
8477,1961,26150,2,1,61,5,1,13,3,5,1,1,1,0,3,7,0,0,0,0,0,0,0
231,1961,28839,1,1,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,0
6565,1954,76995,0,1,91,1012,80,498,0,16,176,2,11,4,9,5,0,0,0,1,0,0,0
2457,1980,30801,0,1,23,8,4,5,15,2,11,2,1,0,3,7,0,0,0,0,0,0,0
2392,1977,40321,1,1,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0
2278,1990,33812,1,0,86,4,17,19,30,24,39,2,2,1,3,6,0,0,0,0,0,0,0
9478,1990,66503,1,0,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,0
988,1970,81168,0,0,84,410,0,592,147,22,22,1,6,4,7,3,0,0,0,1,0,0,0
9360,1987,37040,0,0,41,86,2,73,69,38,48,1,4,2,5,8,0,0,0,0,0,0,0
113,1956,30833,1,1,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,0
7930,1974,26877,0,0,74,101,13,76,20,18,40,2,3,1,6,6,0,0,0,0,0,0,0
5376,1984,2447,1,0,42,1,1,1725,1,1,1,15,0,28,0,1,0,0,0,0,0,0,0
2863,1975,0,1,2,67,738,20,172,52,50,20,6,2,3,10,7,0,1,0,1,0,0,0
4587,1949,45006,0,0,90,162,25,53,16,0,10,1,3,1,7,3,0,0,0,0,0,0,0
1993,1954,58607,0,1,63,867,0,86,0,0,19,3,2,3,9,8,0,1,0,0,0,0,0
1802,1976,64795,0,1,23,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,0
6682,1978,18978,1,0,41,2,8,1,4,7,15,1,1,0,3,8,0,0,0,0,0,0,0
4047,1959,65324,0,1,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,0
520,1979,34421,1,0,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,0
6222,1972,22574,2,1,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0
1409,1956,40689,0,1,69,270,3,27,39,6,99,7,7,1,5,8,0,0,0,0,0,0,0
8275,1970,47025,1,1,6,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0
10299,1974,48240,0,0,73,389,91,248,64,49,41,3,6,3,13,5,0,0,0,0,0,0,1
7892,1974,18589,0,0,89,6,4,25,15,12,13,2,2,1,3,7,0,0,0,0,0,0,0
9750,1966,64325,0,1,41,731,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0,0
3083,1979,45837,1,1,88,215,13,87,17,17,24,5,6,2,5,7,0,0,0,0,0,0,0
2404,1981,53359,1,1,4,173,4,30,3,6,41,4,5,1,4,7,0,0,0,0,0,0,0
2607,1958,40464,0,1,78,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,0
8953,1970,35791,2,1,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0
7214,1962,62187,0,0,49,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,0
5255,1991,0,1,0,19,5,1,3,3,263,362,0,27,0,0,1,0,0,0,0,0,0,0
1503,1981,162397,1,1,31,85,1,16,2,1,2,0,0,0,1,1,0,0,0,0,0,0,0
5835,1981,14849,1,0,39,21,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,0,0
9422,1994,38360,1,0,26,36,2,42,20,21,10,2,2,1,4,3,0,0,0,0,0,0,0
8650,1983,54162,1,1,31,5,6,10,6,5,10,1,1,0,3,4,0,0,0,0,0,0,0
3896,1989,27255,1,0,3,22,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,0,0
1966,1970,84618,0,0,96,684,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0,0
10862,1965,30522,0,1,6,179,8,83,19,11,26,5,1,2,9,2,0,0,0,0,0,0,0
10350,1955,54432,2,1,37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,0
6864,1994,10979,0,0,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,0
2782,1966,54456,0,1,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,0
7786,1991,29999,1,0,22,68,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,0,0
3033,1968,38620,0,0,56,112,17,44,34,22,89,1,2,5,3,3,0,0,0,0,0,0,0
2861,1988,24072,1,0,79,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,0
6941,1976,31632,0,0,92,17,8,12,11,15,32,1,2,1,2,7,0,0,0,0,0,0,0
5710,1975,40548,0,1,31,110,0,5,2,0,3,2,2,1,4,5,0,1,0,0,0,0,0
663,1994,33996,0,0,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,0
10972,1954,72298,0,0,52,625,35,169,58,17,35,1,4,3,6,1,0,1,1,0,0,0,0
10675,1961,66334,0,1,82,909,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,0,1
7373,1957,46610,0,2,8,96,12,96,33,22,43,6,4,1,6,6,0,0,0,0,0,0,1
10708,1983,36975,1,0,50,10,6,11,0,4,2,1,1,0,3,7,0,0,0,0,0,0,0
2521,1976,35178,1,0,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,1
8755,1951,68657,0,0,4,482,34,471,119,68,22,1,3,5,9,7,0,0,0,0,0,0,0
6583,1960,72635,0,0,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,0
9592,1988,22010,1,0,51,11,2,9,3,0,8,2,2,0,3,8,0,0,0,0,0,0,0
10738,1956,49389,1,1,55,40,0,19,2,1,3,1,2,0,3,7,0,0,0,0,0,0,0
3641,1981,13624,1,0,93,10,2,15,2,1,6,2,2,0,3,6,0,0,0,0,0,0,0
10151,1965,62204,0,2,38,317,46,247,151,46,139,1,4,5,12,3,0,0,0,0,0,0,0
4339,1975,67353,0,1,37,702,17,151,0,8,35,5,5,6,12,2,0,0,0,0,0,0,0
10156,1980,84196,0,1,56,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,0
7381,1973,75693,0,0,10,797,153,293,72,97,30,1,11,4,6,4,0,1,1,1,0,0,1
10755,1981,23718,1,0,76,6,3,14,15,7,36,3,3,1,2,7,0,0,0,0,0,0,0
4099,1977,30675,1,0,14,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0,0
8595,1978,42429,0,1,99,55,0,6,2,0,4,2,1,1,3,5,0,0,0,0,0,0,0
9560,1970,83003,0,0,18,856,61,570,40,25,122,1,7,6,8,3,0,0,1,0,0,0,1
4299,1965,70971,0,1,28,1001,17,572,93,125,17,7,11,11,5,7,0,0,0,0,0,0,1
2968,1948,48948,0,0,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,0,1
1150,1904,83532,0,0,36,755,144,562,104,64,224,1,4,6,4,1,0,0,1,0,0,0,0
3469,1982,34487,1,1,94,19,18,33,24,1,8,3,3,0,3,9,0,0,0,0,0,0,0
8601,1985,80011,0,1,3,421,76,536,82,178,102,2,8,6,5,4,0,0,0,0,0,0,0
10172,1993,68655,0,0,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,0
5063,1982,28769,1,0,76,41,5,129,10,3,3,3,4,1,4,9,0,0,0,0,0,0,0
503,1990,20559,1,0,88,13,1,29,3,0,7,2,2,0,3,8,0,0,0,0,0,0,0
11191,1991,41411,0,0,11,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,0
10727,1975,69084,1,0,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,0
8430,1962,21994,0,1,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0
9707,1974,55212,0,1,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0
9624,1963,65488,0,0,46,603,45,207,36,18,54,1,3,4,6,1,0,0,0,0,0,0,0
6245,1955,59292,0,1,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0
5156,1975,62466,0,1,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,0
8234,1978,27190,1,0,13,1,6,7,0,1,3,1,1,0,2,8,1,0,0,0,0,0,1
4376,1965,32218,0,0,27,10,24,15,13,1,30,1,2,1,3,7,1,0,0,0,0,0,1
1411,1957,82623,0,0,58,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,0,0
8923,1978,83917,0,0,12,514,22,732,42,198,79,1,6,7,7,3,0,0,0,0,0,0,1
7281,1964,0,0,0,80,81,11,50,3,2,39,1,1,3,4,2,0,0,0,0,0,0,0
8553,1970,44300,1,1,65,30,0,9,0,0,3,2,1,0,3,6,0,0,0,0,0,0,0
8461,1967,46102,2,1,3,14,0,1,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0
2139,1980,7500,1,0,19,3,1,10,3,2,12,3,2,0,3,5,0,0,0,0,0,0,0
6945,1957,84574,0,0,72,387,20,713,38,54,163,1,9,11,11,5,0,0,0,0,0,0,0
1826,1975,84835,0,0,0,189,104,379,111,189,218,1,4,4,6,1,0,0,0,0,0,0,1
944,1967,56181,0,1,6,121,103,69,8,44,48,1,4,2,7,4,0,0,0,0,0,0,0
8842,1976,30372,1,1,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0
1371,1981,79941,0,0,72,123,164,266,227,30,174,1,2,4,9,1,0,0,0,0,0,0,0
1907,1955,63120,0,1,53,965,69,279,54,41,69,5,8,4,9,7,0,0,0,0,0,0,1
11030,1981,33181,1,0,90,9,0,3,0,0,4,1,1,0,2,6,1,0,0,0,0,0,0
9909,2001,7500,0,0,24,3,18,14,15,22,50,3,3,1,3,9,0,0,0,0,0,0,1
701,1976,73691,0,1,58,707,21,250,85,43,73,2,6,2,8,2,1,0,0,0,0,0,0
2579,1962,71113,0,1,95,495,33,255,11,33,8,4,6,7,9,4,0,0,0,0,0,0,0
3856,1965,63381,0,1,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0
7286,1973,41728,1,0,92,13,6,15,3,5,13,1,2,0,2,10,0,0,0,0,0,0,0
175,1991,71952,1,0,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0
4149,1953,76140,0,0,57,586,66,653,17,0,26,1,5,9,6,2,0,0,0,0,0,0,0
7244,1956,0,2,1,96,48,5,48,6,10,7,3,2,1,4,6,0,0,0,0,0,0,0
9185,1971,69759,0,0,38,452,20,514,13,30,0,3,4,6,5,3,0,0,0,0,0,0,1
6566,1959,72550,1,1,39,826,50,317,50,38,38,9,5,2,12,8,0,0,0,0,0,0,0
11056,1979,72099,0,0,18,546,91,410,119,0,22,1,3,4,10,1,0,0,0,0,0,0,0
2131,1964,62859,0,1,37,1063,89,102,16,12,25,4,9,4,6,6,0,0,0,0,0,0,0
8614,1962,65486,0,1,29,245,19,125,37,67,14,1,4,2,10,2,0,0,0,0,0,0,0
9365,1981,60000,0,1,57,1048,0,217,0,0,12,5,11,3,5,6,0,0,0,0,0,0,0
2942,1969,45906,0,1,20,305,3,27,4,3,144,2,5,4,4,5,1,0,0,0,0,0,0
4114,1969,79143,0,0,2,650,37,780,27,167,32,1,6,9,13,3,0,0,0,0,0,0,0
6201,1983,38643,1,1,45,22,2,14,0,1,10,2,2,0,3,7,0,0,0,0,0,1,0
1173,1952,77632,0,0,73,1200,105,758,0,42,147,1,4,2,6,2,0,1,1,0,0,0,1
1331,1982,35790,1,0,54,12,6,20,30,1,3,2,2,0,3,7,0,0,0,0,0,0,0
2061,1960,50737,0,1,61,78,0,11,0,0,10,1,2,0,4,6,0,1,0,0,0,0,0
