"MANDT","KURST","FCURR","TCURR","GDATU","UKURS","FFACT","TFACT"
"000","M","CHF","EUR","2010-08-04","0.72900","0","0"
"000","M","CHF","EUR","2010-08-03","0.73200","0","0"
"000","M","CHF","EUR","2010-08-02","0.73640","0","0"
"000","M","CHF","EUR","2010-08-01","0.73640","0","0"
"000","M","CHF","EUR","2010-07-31","0.73690","0","0"
"000","M","CHF","EUR","2010-07-30","0.73190","0","0"
"000","M","CHF","EUR","2010-07-29","0.72700","0","0"
"000","M","CHF","EUR","2010-07-27","0.73530","0","0"
"000","M","CHF","EUR","2010-07-26","0.73490","0","0"
"000","M","CHF","EUR","2010-07-25","0.73480","0","0"
"000","M","CHF","EUR","2010-07-23","0.74550","0","0"
"000","M","CHF","EUR","2010-07-22","0.74150","0","0"
"000","M","CHF","EUR","2010-07-20","0.73480","0","0"
"000","M","CHF","EUR","2010-07-18","0.73650","0","0"
"000","M","CHF","EUR","2010-07-15","0.74400","0","0"
"000","M","CHF","EUR","2010-07-14","0.74830","0","0"
"000","M","CHF","EUR","2010-07-13","0.74870","0","0"
"000","M","CHF","EUR","2010-07-12","0.74830","0","0"
"000","M","CHF","EUR","2010-07-10","0.74870","0","0"
"000","M","CHF","EUR","2010-07-07","0.74860","0","0"
"000","M","CHF","EUR","2010-07-06","0.74980","0","0"
"000","M","CHF","EUR","2010-07-03","0.74970","0","0"
"000","M","CHF","EUR","2010-07-01","0.75580","0","0"
"000","M","CHF","EUR","2010-06-30","0.75510","0","0"
"000","M","CHF","EUR","2010-06-29","0.74560","0","0"
"000","M","CHF","EUR","2010-06-28","0.74000","0","0"
"000","M","CHF","EUR","2010-06-27","0.74000","0","0"
"000","M","CHF","EUR","2010-06-26","0.73880","0","0"
"000","M","CHF","EUR","2010-06-25","0.73590","0","0"
"000","M","CHF","EUR","2010-06-24","0.73550","0","0"
"000","M","CHF","EUR","2010-06-23","0.73420","0","0"
"000","M","CHF","EUR","2010-06-22","0.72870","0","0"
"000","M","CHF","EUR","2010-06-20","0.72860","0","0"
"000","M","CHF","EUR","2010-06-19","0.72760","0","0"
"000","M","CHF","EUR","2010-06-17","0.71940","0","0"
"000","M","CHF","EUR","2010-06-16","0.71630","0","0"
"000","M","CHF","EUR","2010-06-15","0.71750","0","0"
"000","M","CHF","EUR","2010-06-14","0.71900","0","0"
"000","M","CHF","EUR","2010-06-13","0.71900","0","0"
"000","M","CHF","EUR","2010-06-12","0.72050","0","0"
"000","M","CHF","EUR","2010-06-08","0.72010","0","0"
"000","M","CHF","EUR","2010-06-07","0.71940","0","0"
"000","M","CHF","EUR","2010-06-06","0.71930","0","0"
"000","M","CHF","EUR","2010-06-05","0.71520","0","0"
"000","M","CHF","EUR","2010-06-04","0.70820","0","0"
"000","M","CHF","EUR","2010-06-03","0.70740","0","0"
"000","M","CHF","EUR","2010-06-02","0.70560","0","0"
"000","M","CHF","EUR","2010-06-01","0.70330","0","0"
"000","M","CHF","EUR","2010-05-31","0.70320","0","0"
"000","M","CHF","EUR","2010-05-30","0.70320","0","0"
"000","M","CHF","EUR","2010-05-29","0.70180","0","0"
"000","M","CHF","EUR","2010-05-28","0.70430","0","0"
"000","M","CHF","EUR","2010-05-27","0.70420","0","0"
"000","M","CHF","EUR","2010-05-26","0.70170","0","0"
"000","M","CHF","EUR","2010-05-25","0.69620","0","0"
"000","M","CHF","EUR","2010-05-24","0.69250","0","0"
"000","M","CHF","EUR","2010-05-23","0.69230","0","0"
"000","M","CHF","EUR","2010-05-22","0.69280","0","0"
"000","M","CHF","EUR","2010-05-21","0.70110","0","0"
"000","M","CHF","EUR","2010-05-20","0.70830","0","0"
"000","M","CHF","EUR","2010-05-19","0.71340","0","0"
"000","M","CHF","EUR","2010-05-18","0.71390","0","0"
"000","M","CHF","EUR","2010-05-17","0.71390","0","0"
"000","M","CHF","EUR","2010-05-16","0.71390","0","0"
"000","M","CHF","EUR","2010-05-15","0.71380","0","0"
"000","M","CHF","EUR","2010-05-13","0.71170","0","0"
"000","M","CHF","EUR","2010-05-12","0.70920","0","0"
"000","M","CHF","EUR","2010-05-11","0.70240","0","0"
"000","M","CHF","EUR","2010-05-09","0.70790","0","0"
"000","M","CHF","EUR","2010-05-07","0.70540","0","0"
"000","M","CHF","EUR","2010-05-06","0.69810","0","0"
"000","M","CHF","EUR","2010-05-05","0.69810","0","0"
"000","M","CHF","EUR","2010-05-04","0.69810","0","0"
"000","M","CHF","EUR","2010-05-03","0.69820","0","0"
"000","M","CHF","EUR","2010-05-02","0.69830","0","0"
"000","M","CHF","EUR","2010-05-01","0.69740","0","0"
"000","M","CHF","EUR","2010-04-30","0.69730","0","0"
"000","M","CHF","EUR","2010-04-29","0.69790","0","0"
"000","M","CHF","EUR","2010-04-28","0.69700","0","0"
"000","M","CHF","EUR","2010-04-27","0.69700","0","0"
"000","M","CHF","EUR","2010-04-26","0.69670","0","0"
"000","M","CHF","EUR","2010-04-25","0.69680","0","0"
"000","M","CHF","EUR","2010-04-24","0.69730","0","0"
"000","M","CHF","EUR","2010-04-23","0.69800","0","0"
"000","M","CHF","EUR","2010-04-21","0.69720","0","0"
"000","M","CHF","EUR","2010-04-20","0.69750","0","0"
"000","M","CHF","EUR","2010-04-19","0.69800","0","0"
"000","M","CHF","EUR","2010-04-18","0.69800","0","0"
"000","M","CHF","EUR","2010-04-16","0.69720","0","0"
"000","M","CHF","EUR","2010-04-15","0.69640","0","0"
"000","M","CHF","EUR","2010-04-14","0.69630","0","0"
"000","M","CHF","EUR","2010-08-10","0.72340","0","0"
"000","M","CHF","EUR","2010-08-05","0.72510","0","0"
"000","M","CHF","EUR","2010-07-28","0.72770","0","0"
"000","M","CHF","EUR","2010-07-24","0.74020","0","0"
"000","M","CHF","EUR","2010-07-21","0.73630","0","0"
"000","M","CHF","EUR","2010-07-17","0.73890","0","0"
"000","M","CHF","EUR","2010-07-16","0.74470","0","0"
"000","M","CHF","EUR","2010-07-11","0.74820","0","0"
"000","M","CHF","EUR","2010-07-09","0.75080","0","0"
"000","M","CHF","EUR","2010-07-08","0.75070","0","0"
"000","M","CHF","EUR","2010-07-02","0.75740","0","0"
"000","M","CHF","EUR","2010-06-21","0.72840","0","0"
"000","M","CHF","EUR","2010-06-18","0.72490","0","0"
"000","M","CHF","EUR","2010-06-11","0.72410","0","0"
"000","M","CHF","EUR","2010-06-10","0.72600","0","0"
"000","M","CHF","EUR","2010-06-09","0.72380","0","0"
"000","M","CHF","EUR","2010-01-01","-1.21013","0","0"
"000","M","USD","EUR","2016-06-30","-1.10094","1","1"
"000","M","USD","EUR","2016-06-29","-1.10202","1","1"
"000","M","USD","EUR","2016-06-28","-1.10522","1","1"
"000","M","USD","EUR","2016-06-27","-1.11140","1","1"
"000","M","USD","EUR","2016-06-24","-1.10943","1","1"
"000","M","USD","EUR","2016-06-23","-1.10537","1","1"
"000","M","USD","EUR","2016-06-22","-1.10625","1","1"
"000","M","USD","EUR","2016-06-21","-1.10723","1","1"
"000","M","USD","EUR","2016-06-20","-1.10567","1","1"
"000","M","USD","EUR","2016-06-17","-1.09816","1","1"
"000","M","USD","EUR","2016-06-16","-1.09701","1","1"
"000","M","USD","EUR","2016-06-15","-1.09425","1","1"
"000","M","USD","EUR","2016-06-14","-1.09882","1","1"
"000","M","USD","EUR","2016-06-13","-1.09752","1","1"
"000","M","USD","EUR","2016-06-10","-1.09891","1","1"
"000","M","USD","EUR","2016-06-09","-1.09889","1","1"
"000","M","USD","EUR","2016-06-08","-1.10005","1","1"
"000","M","USD","EUR","2016-06-07","-1.09823","1","1"
"000","M","USD","EUR","2016-06-06","-1.09472","1","1"
"000","M","USD","EUR","2016-06-03","-1.09690","1","1"
"000","M","USD","EUR","2016-06-02","-1.09876","1","1"
"000","M","USD","EUR","2016-06-01","-1.09784","1","1"
"000","M","USD","EUR","2016-05-31","-1.09952","1","1"
"000","M","USD","EUR","2016-05-30","-1.10014","1","1"
"000","M","USD","EUR","2016-05-27","-1.09993","1","1"
"000","M","USD","EUR","2016-05-25","-1.09647","1","1"
"000","M","USD","EUR","2016-05-24","-1.09743","1","1"
"000","M","USD","EUR","2016-05-23","-1.09491","1","1"
"000","M","USD","EUR","2016-05-20","-1.09817","1","1"
"000","M","USD","EUR","2016-05-19","-1.09304","1","1"
"000","M","USD","EUR","2016-05-18","-1.09425","1","1"
"000","M","USD","EUR","2016-05-17","-1.09596","1","1"
"000","M","USD","EUR","2016-05-13","-1.09359","1","1"
"000","M","USD","EUR","2016-05-12","-1.09254","1","1"
"000","M","USD","EUR","2016-05-11","-1.09354","1","1"
"000","M","USD","EUR","2016-05-10","-1.09441","1","1"
"000","M","USD","EUR","2016-05-09","-1.09410","1","1"
"000","M","USD","EUR","2016-05-06","-1.09411","1","1"
"000","M","USD","EUR","2016-05-04","-1.09699","1","1"
"000","M","USD","EUR","2016-05-03","-1.10245","1","1"
"000","M","USD","EUR","2016-05-02","-1.09574","1","1"
"000","M","USD","EUR","2016-04-29","-1.09576","1","1"
"000","M","USD","EUR","2016-04-28","-1.09514","1","1"
"000","M","USD","EUR","2016-04-27","-1.09465","1","1"
"000","M","USD","EUR","2016-04-26","-1.09403","1","1"
"000","M","USD","EUR","2016-04-25","-1.09721","1","1"
"000","M","USD","EUR","2016-04-22","-1.09401","1","1"
"000","M","USD","EUR","2016-04-21","-1.09182","1","1"
"000","M","USD","EUR","2016-04-20","-1.09260","1","1"
"000","M","USD","EUR","2016-04-19","-1.09071","1","1"
"000","M","USD","EUR","2016-04-18","-1.09158","1","1"
"000","M","USD","EUR","2016-04-15","-1.09438","1","1"
"000","M","USD","EUR","2016-04-14","-1.09600","1","1"
"000","M","USD","EUR","2016-04-13","-1.09588","1","1"
"000","M","USD","EUR","2016-04-12","-1.09762","1","1"
"000","M","USD","EUR","2016-04-11","-1.09104","1","1"
"000","M","USD","EUR","2016-04-08","-1.09059","1","1"
"000","M","USD","EUR","2016-04-07","-1.09359","1","1"
"000","M","USD","EUR","2016-04-06","-1.09994","1","1"
"000","M","USD","EUR","2016-04-05","-1.09745","1","1"
"000","M","USD","EUR","2016-04-04","-1.09530","1","1"
"000","M","USD","EUR","2016-04-01","-1.09898","1","1"
"000","M","USD","EUR","2016-03-31","-1.09646","1","1"
"000","M","USD","EUR","2016-03-30","-1.09883","1","1"
"000","M","USD","EUR","2016-03-29","-1.10100","1","1"
"000","M","USD","EUR","2016-03-24","-1.10183","1","1"
"000","M","USD","EUR","2016-03-23","-1.11291","1","1"
"000","M","USD","EUR","2016-03-22","-1.10874","1","1"
"000","M","USD","EUR","2016-03-21","-1.10619","1","1"
"000","M","USD","EUR","2016-03-18","-1.10494","1","1"
"000","M","USD","EUR","2016-03-17","-1.10684","1","1"
"000","M","USD","EUR","2016-03-16","-1.10772","1","1"
"000","M","USD","EUR","2016-03-15","-1.10636","1","1"
"000","M","USD","EUR","2016-03-14","-1.09762","1","1"
"000","M","USD","EUR","2016-03-11","-1.09113","1","1"
"000","M","USD","EUR","2016-03-10","-1.09737","1","1"
"000","M","USD","EUR","2016-03-09","-1.09678","1","1"
"000","M","USD","EUR","2016-03-08","-1.10236","1","1"
"000","M","USD","EUR","2016-03-07","-1.10305","1","1"
"000","M","USD","EUR","2016-03-04","-1.10259","1","1"
"000","M","USD","EUR","2016-03-03","-1.10291","1","1"
"000","M","USD","EUR","2016-03-02","-1.10456","1","1"
"000","M","USD","EUR","2016-03-01","-1.11086","1","1"
"000","M","USD","EUR","2016-02-29","-1.11245","1","1"
"000","M","USD","EUR","2016-02-26","-1.11402","1","1"
"000","M","USD","EUR","2016-02-25","-1.11635","1","1"
"000","M","USD","EUR","2016-02-24","-1.11388","1","1"
"000","M","USD","EUR","2016-02-23","-1.11383","1","1"
"000","M","USD","EUR","2016-02-22","-1.11231","1","1"
"000","M","USD","EUR","2016-02-19","-1.10594","1","1"
"000","M","USD","EUR","2016-02-18","-1.09762","1","1"
"000","M","USD","EUR","2016-02-17","-1.08888","1","1"
"000","M","USD","EUR","2016-02-16","-1.09214","1","1"
"000","M","USD","EUR","2016-02-15","-1.08965","1","1"
"000","M","USD","EUR","2016-02-12","-1.08387","1","1"
"000","M","USD","EUR","2016-02-11","-1.08056","1","1"
"000","M","USD","EUR","2016-02-10","-1.08103","1","1"
"000","M","USD","EUR","2016-02-09","-1.08261","1","1"
"000","M","USD","EUR","2016-02-08","-1.08522","1","1"
"000","M","USD","EUR","2016-02-05","-1.08717","1","1"
"000","M","USD","EUR","2016-02-04","-1.08763","1","1"
"000","M","USD","EUR","2016-02-03","-1.09527","1","1"
"000","M","USD","EUR","2016-02-02","-1.09405","1","1"
"000","M","USD","EUR","2016-02-01","-1.08934","1","1"
"000","M","USD","EUR","2016-01-29","-1.08931","1","1"
"000","M","USD","EUR","2016-01-28","-1.08807","1","1"
"000","M","USD","EUR","2016-01-27","-1.09168","1","1"
"000","M","USD","EUR","2016-01-26","-1.08417","1","1"
"000","M","USD","EUR","2016-01-25","-1.08687","1","1"
"000","M","USD","EUR","2016-01-22","-1.08793","1","1"
"000","M","USD","EUR","2016-01-21","-1.08474","1","1"
"000","M","USD","EUR","2016-01-20","-1.08577","1","1"
"000","M","USD","EUR","2016-01-19","-1.08707","1","1"
"000","M","USD","EUR","2016-01-18","-1.08136","1","1"
"000","M","USD","EUR","2016-01-15","-1.07930","1","1"
"000","M","USD","EUR","2016-01-14","-1.08675","1","1"
"000","M","USD","EUR","2016-01-13","-1.08185","1","1"
"000","M","USD","EUR","2016-01-12","-1.08639","1","1"
"000","M","USD","EUR","2016-01-11","-1.08617","1","1"
"000","M","USD","EUR","2016-01-08","-1.08512","1","1"
"000","M","USD","EUR","2016-01-07","-1.08667","1","1"
"000","M","USD","EUR","2016-01-05","-1.08132","1","1"
"000","M","USD","EUR","2016-01-04","-1.08000","1","1"
"000","M","USD","EUR","2017-06-30","-1.12379","1","1"
"000","M","USD","EUR","2017-06-29","-1.12656","1","1"
"000","M","USD","EUR","2017-06-28","-1.12247","1","1"
"000","M","USD","EUR","2017-06-27","-1.11224","1","1"
"000","M","USD","EUR","2017-06-26","-1.11144","1","1"
"000","M","USD","EUR","2017-06-23","-1.10450","1","1"
"000","M","USD","EUR","2017-06-22","-1.10087","1","1"
"000","M","USD","EUR","2017-06-21","-1.10373","1","1"
"000","M","USD","EUR","2017-06-20","-1.10458","1","1"
"000","M","USD","EUR","2017-06-19","-1.10536","1","1"
"000","M","USD","EUR","2017-06-16","-1.10245","1","1"
"000","M","USD","EUR","2017-06-14","-1.10748","1","1"
"000","M","USD","EUR","2017-06-13","-1.10815","1","1"
"000","M","USD","EUR","2017-06-12","-1.10891","1","1"
"000","M","USD","EUR","2017-06-09","-1.10939","1","1"
"000","M","USD","EUR","2017-06-08","-1.10834","1","1"
"000","M","USD","EUR","2017-06-07","-1.10540","1","1"
"000","M","USD","EUR","2017-06-06","-1.10593","1","1"
"000","M","USD","EUR","2017-06-02","-1.10505","1","1"
"000","M","USD","EUR","2017-06-01","-1.10466","1","1"
"000","M","USD","EUR","2017-05-31","-1.10713","1","1"
"000","M","USD","EUR","2017-05-30","-1.09975","1","1"
"000","M","USD","EUR","2017-05-29","-1.10820","1","1"
"000","M","USD","EUR","2017-05-26","-1.11487","1","1"
"000","M","USD","EUR","2017-05-24","-1.12059","1","1"
"000","M","USD","EUR","2017-05-23","-1.11989","1","1"
"000","M","USD","EUR","2017-05-22","-1.11345","1","1"
"000","M","USD","EUR","2017-05-19","-1.10594","1","1"
"000","M","USD","EUR","2017-05-18","-1.10900","1","1"
"000","M","USD","EUR","2017-05-17","-1.11418","1","1"
"000","M","USD","EUR","2017-05-16","-1.11326","1","1"
"000","M","USD","EUR","2017-05-15","-1.11349","1","1"
"000","M","USD","EUR","2017-05-12","-1.11216","1","1"
"000","M","USD","EUR","2017-05-11","-1.11582","1","1"
"000","M","USD","EUR","2017-05-10","-1.11900","1","1"
"000","M","USD","EUR","2017-05-09","-1.11535","1","1"
"000","M","USD","EUR","2017-05-08","-1.11523","1","1"
"000","M","USD","EUR","2017-05-05","-1.11335","1","1"
"000","M","USD","EUR","2017-05-04","-1.11470","1","1"
"000","M","USD","EUR","2017-05-03","-1.10958","1","1"
"000","M","USD","EUR","2017-05-02","-1.11141","1","1"
"000","M","USD","EUR","2017-04-28","-1.11183","1","1"
"000","M","USD","EUR","2017-04-27","-1.10788","1","1"
"000","M","USD","EUR","2017-04-26","-1.10270","1","1"
"000","M","USD","EUR","2017-04-25","-1.10038","1","1"
"000","M","USD","EUR","2017-04-24","-1.10053","1","1"
"000","M","USD","EUR","2017-04-21","-1.09707","1","1"
"000","M","USD","EUR","2017-04-20","-1.10520","1","1"
"000","M","USD","EUR","2017-04-19","-1.10100","1","1"
"000","M","USD","EUR","2017-04-18","-1.10261","1","1"
"000","M","USD","EUR","2017-04-13","-1.10467","1","1"
"000","M","USD","EUR","2017-04-12","-1.10394","1","1"
"000","M","USD","EUR","2017-04-11","-1.10486","1","1"
"000","M","USD","EUR","2017-04-10","-1.10200","1","1"
"000","M","USD","EUR","2017-04-07","-1.09731","1","1"
"000","M","USD","EUR","2017-04-06","-1.10807","1","1"
"000","M","USD","EUR","2017-04-05","-1.10740","1","1"
"000","M","USD","EUR","2017-04-04","-1.11252","1","1"
"000","M","USD","EUR","2017-04-03","-1.10877","1","1"
"000","M","USD","EUR","2017-03-31","-1.11094","1","1"
"000","M","USD","EUR","2017-03-30","-1.10628","1","1"
"000","M","USD","EUR","2017-03-29","-1.10352","1","1"
"000","M","USD","EUR","2017-03-28","-1.10317","1","1"
"000","M","USD","EUR","2017-03-27","-1.10447","1","1"
"000","M","USD","EUR","2017-03-24","-1.10965","1","1"
"000","M","USD","EUR","2017-03-23","-1.11005","1","1"
"000","M","USD","EUR","2017-03-22","-1.10362","1","1"
"000","M","USD","EUR","2017-03-21","-1.10639","1","1"
"000","M","USD","EUR","2017-03-20","-1.10688","1","1"
"000","M","USD","EUR","2017-03-17","-1.10798","1","1"
"000","M","USD","EUR","2017-03-16","-1.10429","1","1"
"000","M","USD","EUR","2017-03-15","-1.10445","1","1"
"000","M","USD","EUR","2017-03-14","-1.10199","1","1"
"000","M","USD","EUR","2017-03-13","-1.10590","1","1"
"000","M","USD","EUR","2017-03-10","-1.10860","1","1"
"000","M","USD","EUR","2017-03-09","-1.10386","1","1"
"000","M","USD","EUR","2017-03-08","-1.10720","1","1"
"000","M","USD","EUR","2017-03-07","-1.10385","1","1"
"000","M","USD","EUR","2017-03-06","-1.10648","1","1"
"000","M","USD","EUR","2017-03-03","-1.10339","1","1"
"000","M","USD","EUR","2017-03-02","-1.10430","1","1"
"000","M","USD","EUR","2017-03-01","-1.10153","1","1"
"000","M","USD","EUR","2017-02-28","-1.10439","1","1"
"000","M","USD","EUR","2017-02-27","-1.10666","1","1"
"000","M","USD","EUR","2017-02-24","-1.10231","1","1"
"000","M","USD","EUR","2017-02-23","-1.09999","1","1"
"000","M","USD","EUR","2017-02-22","-1.09986","1","1"
"000","M","USD","EUR","2017-02-21","-1.09676","1","1"
"000","M","USD","EUR","2017-02-20","-1.09886","1","1"
"000","M","USD","EUR","2017-02-17","-1.09935","1","1"
"000","M","USD","EUR","2017-02-16","-1.09465","1","1"
"000","M","USD","EUR","2017-02-15","-1.09734","1","1"
"000","M","USD","EUR","2017-02-14","-1.10086","1","1"
"000","M","USD","EUR","2017-02-13","-1.10101","1","1"
"000","M","USD","EUR","2017-02-10","-1.10308","1","1"
"000","M","USD","EUR","2017-02-09","-1.09839","1","1"
"000","M","USD","EUR","2017-02-08","-1.10635","1","1"
"000","M","USD","EUR","2017-02-07","-1.10653","1","1"
"000","M","USD","EUR","2017-02-06","-1.10988","1","1"
"000","M","USD","EUR","2017-02-03","-1.11058","1","1"
"000","M","USD","EUR","2017-02-02","-1.11364","1","1"
"000","M","USD","EUR","2017-02-01","-1.10919","1","1"
"000","M","USD","EUR","2017-01-31","-1.10791","1","1"
"000","M","USD","EUR","2017-01-30","-1.10437","1","1"
"000","M","USD","EUR","2017-01-27","-1.10950","1","1"
"000","M","USD","EUR","2017-01-26","-1.11055","1","1"
"000","M","USD","EUR","2017-01-25","-1.11363","1","1"
"000","M","USD","EUR","2017-01-24","-1.10771","1","1"
"000","M","USD","EUR","2017-01-23","-1.10182","1","1"
"000","M","USD","EUR","2017-01-20","-1.10512","1","1"
"000","M","USD","EUR","2017-01-19","-1.09587","1","1"
"000","M","USD","EUR","2017-01-18","-1.08973","1","1"
"000","M","USD","EUR","2017-01-17","-1.09020","1","1"
"000","M","USD","EUR","2017-01-16","-1.08596","1","1"
"000","M","USD","EUR","2017-01-13","-1.08632","1","1"
"000","M","USD","EUR","2017-01-12","-1.08393","1","1"
"000","M","USD","EUR","2017-01-11","-1.08398","1","1"
"000","M","USD","EUR","2017-01-10","-1.08545","1","1"
"000","M","USD","EUR","2017-01-09","-1.09090","1","1"
"000","M","USD","EUR","2017-01-05","-1.09073","1","1"
"000","M","USD","EUR","2017-01-04","-1.09131","1","1"
"000","M","USD","EUR","2017-01-03","-1.09273","1","1"
"000","M","USD","EUR","2017-01-02","-1.09398","1","1"
"000","M","USD","EUR","2016-12-30","-1.10369","1","1"
"000","M","USD","EUR","2016-12-29","-1.10727","1","1"
"000","M","USD","EUR","2016-12-28","-1.10955","1","1"
"000","M","USD","EUR","2016-12-27","-1.10857","1","1"
"000","M","USD","EUR","2016-12-23","-1.11212","1","1"
"000","M","USD","EUR","2016-12-22","-1.11428","1","1"
"000","M","USD","EUR","2016-12-21","-1.10896","1","1"
"000","M","USD","EUR","2016-12-20","-1.10376","1","1"
"000","M","USD","EUR","2016-12-19","-1.10600","1","1"
"000","M","USD","EUR","2016-12-16","-1.10318","1","1"
"000","M","USD","EUR","2016-12-15","-1.10517","1","1"
